id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4914372801201259	,N61TW52v9,#共青团十九大今天开幕#【#人民日报社论#：在强国建设民族复兴新征程上唱响青春之歌】在全面贯彻党的二十大精神的开局之年，中国共产主义青年团第十九次全国代表大会今天在北京开幕。“青春孕育无限希望，青年创造美好明天。”奋进新征程，中国发展要靠广大青年挺膺担当，把党的二十大描绘的宏伟蓝图变成现实，需要各行各业青年勇挑重担、冲锋在前。（@人民日报）在强国建设民族复兴新征程上唱响青春之歌,,,,,2023-06-19,微博网页版,0,0,0,"共青团十九大今天开幕,人民日报社论",人民日报,2023-06-19 15:54:03
4914384365161666	,N62cAlEMG,【#经常使用手机会增加甲状腺癌风险吗#】对于一般的成年人来说，合理使用正规合格的电子产品，比如手机、电视等，基本不会增加患甲状腺癌的风险，不必过于忧心，但对于儿童、青少年、老人来说，最好还是要注意。#真的别再关灯玩手机了#（@CCTV生活圈）CCTV生活圈的微博视频 ,,,"https://f.video.weibocdn.com/o0/wDA7vuw9lx086lSzvEbm010412005amP0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1687169563&ssig=qou1QQxbkN&KID=unistore,video",,2023-06-19,微博视频号,0,0,0,"经常使用手机会增加甲状腺癌风险吗,真的别再关灯玩手机了",CCTV生活圈,2023-06-19 16:40:00
4914381848055750	,N628wxNFs,#有一种叫云南的生活#【#稀有荷花千瓣莲在云南普者黑盛开#】近日，云南文山丘北县普者黑湿地公园荷花如期绽放，呈现出一派“接天莲叶无穷碧，映日荷花别样红”的唯美景象。在湿地公园内，观赏者发现了一株稀有的千瓣莲，这株千瓣莲层层叠叠、华贵富丽，花瓣外瓣较大呈粉白色，内瓣逐渐缩小呈紫红色。据了解，丘北普者黑景区有最适宜荷花生长的自然环境条件，每年六月到九月，一望无际的荷田里，荷叶、荷花随风摇曳，体态婀娜，亭亭玉立，在美丽绝伦的山水之间显得清新自然、美不胜收。（文山州委宣传部 摄影：纪军）,,"https://wx2.sinaimg.cn/large/001OvVlrgy1hf3l9aqso8j63pi2f9qv702.jpg,https://wx2.sinaimg.cn/large/001OvVlrgy1hf3l970b4cj61hc1020vi02.jpg",,,2023-06-19,微博网页版,1,1,0,"有一种叫云南的生活,稀有荷花千瓣莲在云南普者黑盛开",,2023-06-19 16:30:00
4914378556576005	,N623drAIB,【#上三天休三天是什么体验# 】端午假期要来啦！2023年端午节，6月22日至24日放假调休，6月25日上班。#下周要上6天班# 你端午假期有什么计划？#本周仅上4天班#    网页链接 ,,,,,2023-06-19,微博网页版,9,1,0,"上三天休三天是什么体验,下周要上6天班,本周仅上4天班",,2023-06-19 16:16:55
4914378074227841	,N622rhJQZ,【买不到的演出票都去哪儿了？#央视曝光黄牛抢票软件#】演出市场回暖升温，“黄牛”乱象频发。“黄牛”如何抢票完成交易？调查发现，近年来，一些“黄牛”研发了专门用于抢票的程序脚本和软件，就是俗称的“外挂”，以便大幅度提升在官方售票渠道的抢票成功率。此外，还有不少票务“黄牛”雇了大量“真人代拍”，通过官方票务平台抢票，囤积票源……戳视频↓（@央视财经）央视财经的微博视频,,,"https://f.video.weibocdn.com/o0/J7tF3bM3lx086m8GN5lu0104120188bX0E010.mp4?label=mp4_ld&template=640x360.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1687169548&ssig=TXeVgI3kXM&KID=unistore,video",,2023-06-19,微博视频号,0,0,0,央视曝光黄牛抢票软件,央视财经,2023-06-19 16:15:00
4914376815415265	,N620pmIKZ,【勇敢一跳！#这些人我认识他们叫一生平安#】2023就要过去一半，#上半年那些奋不顾身的纵身一跃#，你还记得吗？“我也怂，但人命关天”，网友温暖回应：这些人我认识，他们叫“一生平安”。祝福好人们！（@人民日报）人民日报的微博视频 ,,,"https://f.video.weibocdn.com/o0/WKVxHzAglx086lPrgn1601041200uyWe0E010.mp4?label=mp4_720p&template=720x720.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1687169543&ssig=1K1cwV5Q69&KID=unistore,video",,2023-06-19,微博视频号,0,0,0,"这些人我认识他们叫一生平安,上半年那些奋不顾身的纵身一跃",人民日报,2023-06-19 16:10:00
4914374617865600	,N61WRx0cw,【#玩手机对你视力有影响吗#？】手机成为大家日常生活中使用率超高的电子产品，#你每天玩手机时间长吗#？对你视力有影响吗？怎么才能控制自己玩手机的频率？评论区分享下你的“小妙招”吧！#真的别再关灯玩手机了#    网页链接 ,,,,,2023-06-19,微博网页版,10,0,0,"玩手机对你视力有影响吗,你每天玩手机时间长吗,真的别再关灯玩手机了",,2023-06-19 16:01:16
4914374248498290	,N61WgzENc,【小调查：#你遇到过强制关注公众号吗#？】针对扫码消费中存在的问题，中消协将在全国范围内开展“#反对强制关注公众号#”消费监督工作，消费者可将遇到的此类问题通过电子邮件（ccaxfjd@cca.org.cn）方式反映。停车缴费、点餐、购物……你曾经受到过“扫码强制关注”的困扰吗？点击投票，评论区分享↓↓   网页链接,,,,,2023-06-19,微博网页版,0,0,0,"你遇到过强制关注公众号吗,反对强制关注公众号",cca,2023-06-19 15:59:48
4914374093052874	,N61W1cObU,【#贪吃绿孔雀到老乡家偷吃玉米#】“赖皮得很，一点都不怕人，直接到我家门口吃玉米，还跟我家的母鸡打架。”6月19日上午，一只“贪吃”的绿孔雀突然“造访”云南德宏陇川县村民杨元芳家。中国鸟类学家、中山大学生态学院教授刘阳通过影像确认该孔雀确实为中国国家一级重点保护野生动物绿孔雀。（德宏州委宣传部） 云南发布的微博视频,,,"https://f.video.weibocdn.com/u0/A4xijbKJgx086miwzJcs01041200fcOi0E010.mp4?label=mp4_720p&template=720x1264.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1687169565&ssig=3ab8A8Mm%2Fl&KID=unistore,video",,2023-06-19,微博视频号,0,0,2,贪吃绿孔雀到老乡家偷吃玉米,,2023-06-19 15:59:11
4914374050841021	,N61VX3wMR,【全国范围开展！#中消协监督反对扫码强制关注#】#反对强制关注公众号# 停车缴费、点餐、购物……部分场所设置通过关注公众号来缴费、被迫授权个人信息、日常频繁推送广告等，给消费者带来困扰。中消协将在全国范围内开展“反对强制关注公众号”消费监督工作，消费者可将遇到的此类问题通过电子邮件（ccaxfjd@cca.org.cn）方式反映。（@人民日报）中国消费者协会将在全国范围内开展 “反对强制关注公众号”消费监督,,,,,2023-06-19,微博网页版,0,0,0,"中消协监督反对扫码强制关注,反对强制关注公众号","cca,人民日报",2023-06-19 15:59:00
